"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Sugarscape 3 Wealth Distribution.nlogo"
"experiment"
"02/27/2024 11:17:25:533 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","max-initial-vision","initial-population","[step]","Gini-index-reserve","survival-ratio"
"354","6","880","1420","69.02612328871513","0.4022727272727273"
"357","6","910","60","101.63468537888981","0.7208791208791209"
"355","6","880","1020","71.87073438435442","0.4147727272727273"
"353","6","880","1660","67.35834682663975","0.3875"
"354","6","880","1440","72.46088419029314","0.4022727272727273"
"359","6","910","20","125.13285680988278","0.843956043956044"
"352","6","850","1740","68.75555328078612","0.40352941176470586"
"356","6","880","480","93.90036924023693","0.5045454545454545"
"353","6","880","1680","68.5205831676607","0.38522727272727275"
"358","6","910","60","105.76908834420725","0.7428571428571429"
"355","6","880","1040","71.896974025287","0.4125"
"357","6","910","80","155.92685511603264","0.7065934065934066"
"354","6","880","1460","74.76292984697072","0.4022727272727273"
"359","6","910","40","109.36702486451277","0.7648351648351648"
"352","6","850","1760","72.01618932439116","0.40352941176470586"
"356","6","880","500","91.80962825558377","0.49772727272727274"
"355","6","880","1060","74.49109288475607","0.4113636363636364"
"353","6","880","1700","68.25489583333335","0.3840909090909091"
"354","6","880","1480","73.91898049623188","0.4011363636363636"
"357","6","910","100","129.9034756782789","0.6725274725274726"
"358","6","910","80","168.10250495069735","0.7329670329670329"
"352","6","850","1780","71.99077273335999","0.4023529411764706"
"355","6","880","1080","75.08639644499246","0.4113636363636364"
"353","6","880","1720","68.69373083835504","0.3840909090909091"
"359","6","910","60","105.79330762653072","0.7483516483516484"
"357","6","910","120","107.38528454225812","0.6296703296703297"
"356","6","880","520","90.59351056718272","0.49318181818181817"
"354","6","880","1500","72.88992008249546","0.4"
"355","6","880","1100","74.00703875455451","0.4102272727272727"
"352","6","850","1800","69.910436752542","0.4023529411764706"
"353","6","880","1740","70.16245361157432","0.38295454545454544"
"358","6","910","100","134.5703902363184","0.6868131868131868"
"354","6","880","1520","70.8683328068428","0.3977272727272727"
"357","6","910","140","110.40408076596403","0.6164835164835165"
"355","6","880","1120","70.7259919726315","0.40795454545454546"
"352","6","850","1820","69.54846335697394","0.4011764705882353"
"353","6","880","1760","69.3151858082276","0.38181818181818183"
"356","6","880","540","90.01280708436485","0.4875"
"359","6","910","80","165.8937276820367","0.7318681318681318"
"355","6","880","1140","70.21558247105692","0.40795454545454546"
"358","6","910","120","111.87768557173406","0.6472527472527473"
"354","6","880","1540","72.83212742437952","0.3965909090909091"
"353","6","880","1780","68.94871830171536","0.38181818181818183"
"352","6","850","1840","68.436148576322","0.4011764705882353"
"357","6","910","160","133.35467702589136","0.6087912087912087"
"355","6","880","1160","74.02569122899834","0.4056818181818182"
"356","6","880","560","91.67781360125973","0.48068181818181815"
"353","6","880","1800","68.48954204267521","0.38181818181818183"
"359","6","910","100","129.41564198435032","0.689010989010989"
"358","6","910","140","114.09583308243504","0.6197802197802198"
"352","6","850","1860","68.38770701494539","0.4"
"354","6","880","1560","70.117439980097","0.3931818181818182"
"355","6","880","1180","72.400579695275","0.4056818181818182"
"357","6","910","180","128.58754462860293","0.5934065934065934"
"353","6","880","1820","65.15336864286118","0.3784090909090909"
"352","6","850","1880","68.38314165950133","0.3988235294117647"
"356","6","880","580","88.551458649767","0.47954545454545455"
"359","6","910","120","111.30788984543133","0.6527472527472528"
"358","6","910","160","131.98594701038314","0.6087912087912087"
"354","6","880","1580","68.69230085122594","0.3931818181818182"
"355","6","880","1200","74.47415573541707","0.4056818181818182"
"353","6","880","1840","64.06087139993666","0.37727272727272726"
"357","6","910","200","105.69238551650695","0.5824175824175825"
"352","6","850","1900","71.04352161259024","0.3976470588235294"
"354","6","880","1600","67.45725321443393","0.39204545454545453"
"359","6","910","140","116.92223620066044","0.6329670329670329"
"355","6","880","1220","73.91832574393732","0.4022727272727273"
"358","6","910","180","127.8595441432692","0.5934065934065934"
"353","6","880","1860","67.40866730063843","0.37613636363636366"
"356","6","880","600","81.64443178440493","0.47613636363636364"
"354","6","880","1620","72.32992422366405","0.39090909090909093"
"357","6","910","220","107.25599223572007","0.5714285714285714"
"352","6","850","1920","69.01109219702376","0.3941176470588235"
"353","6","880","1880","65.89459916503728","0.37613636363636366"
"355","6","880","1240","74.52164598301759","0.4011363636363636"
"359","6","910","160","138.65708479742608","0.6208791208791209"
"354","6","880","1640","74.09971408148672","0.39090909090909093"
"358","6","910","200","108.03935828294391","0.5802197802197803"
"352","6","850","1940","65.51552348566537","0.39176470588235296"
"357","6","910","240","118.57101705679551","0.5560439560439561"
"356","6","880","620","84.27563429988516","0.475"
"353","6","880","1900","65.80458549222801","0.375"
"355","6","880","1260","71.8787749359329","0.4"
"354","6","880","1660","71.17254926891285","0.3886363636363636"
"352","6","850","1960","67.64311099323697","0.3905882352941176"
"359","6","910","180","131.18080031989948","0.6010989010989011"
"353","6","880","1920","67.12785680238831","0.375"
"357","6","910","260","113.77424823522867","0.5505494505494506"
"358","6","910","220","104.46188205987205","0.5626373626373626"
"355","6","880","1280","75.28808386786852","0.39886363636363636"
"354","6","880","1680","66.81141497920248","0.38636363636363635"
"356","6","880","640","89.25739533570234","0.4727272727272727"
"353","6","880","1940","68.10711138041205","0.37272727272727274"
"352","6","850","1980","69.50207535121324","0.38823529411764707"
"359","6","910","200","106.03815796490855","0.5879120879120879"
"355","6","880","1300","71.88971101493787","0.3965909090909091"
"357","6","910","280","96.25844677816671","0.5439560439560439"
"358","6","910","240","118.22895450299585","0.5582417582417583"
"352","6","850","2000","67.17453654138727","0.38823529411764707"
"353","6","880","1960","64.46437152065633","0.37272727272727274"
"360","6","910","0","105.09095825221704","1"
"354","6","880","1700","69.35486507557277","0.38636363636363635"
"356","6","880","660","89.4627496254084","0.4715909090909091"
"355","6","880","1320","69.89531732697418","0.39545454545454545"
"357","6","910","300","95.2153958554729","0.5362637362637362"
"353","6","880","1980","66.98461291014365","0.37272727272727274"
"359","6","910","220","107.42816561022656","0.5769230769230769"
"358","6","910","260","115.54756704123794","0.5483516483516484"
"354","6","880","1720","70.28738793806032","0.38636363636363635"
"356","6","880","680","87.30298856738905","0.4681818181818182"
"355","6","880","1340","70.48298581710412","0.39431818181818185"
"353","6","880","2000","66.35099061258569","0.3704545454545455"
"357","6","910","320","102.14499872416435","0.5318681318681319"
"354","6","880","1740","68.80002166612499","0.38522727272727275"
"359","6","910","240","117.76048947169909","0.567032967032967"
"361","6","940","0","108.39296311996608","1"
"358","6","910","280","103.73464923567857","0.5428571428571428"
"357","6","910","340","105.98478411224183","0.5263736263736264"
"360","6","910","20","131.72457738789956","0.8571428571428571"
"355","6","880","1360","71.33407763209145","0.39431818181818185"
"356","6","880","700","85.99830963508005","0.4647727272727273"
"354","6","880","1760","67.07233917188924","0.38522727272727275"
"358","6","910","300","98.28390547768974","0.5307692307692308"
"355","6","880","1380","70.5882490880667","0.39431818181818185"
"359","6","910","260","117.75539696944702","0.5626373626373626"
"357","6","910","360","97.005291005291","0.5208791208791209"
"354","6","880","1780","68.2373623492397","0.38522727272727275"
"358","6","910","320","108.19257726139516","0.5274725274725275"
"360","6","910","40","106.46278869862218","0.7582417582417582"
"361","6","940","20","131.80205629866268","0.825531914893617"
"355","6","880","1400","70.04805817568639","0.39431818181818185"
"359","6","910","280","102.56253551686733","0.554945054945055"
"354","6","880","1800","69.17649393955439","0.38522727272727275"
"356","6","880","720","82.14209221616254","0.45795454545454545"
"357","6","910","380","94.93738236239263","0.512087912087912"
"358","6","910","340","106.06869326896472","0.5241758241758242"
"355","6","880","1420","69.6619198880156","0.39204545454545453"
"359","6","910","300","101.96849390310895","0.5483516483516484"
"360","6","910","60","104.37208002855947","0.7483516483516484"
"354","6","880","1820","71.62897448614098","0.3840909090909091"
"361","6","940","40","114.2808755430371","0.7489361702127659"
"358","6","910","360","100.1385415097182","0.5175824175824176"
"356","6","880","740","81.3750127694351","0.45454545454545453"
"357","6","910","400","100.11760353292142","0.5076923076923077"
"355","6","880","1440","73.53577033389254","0.39090909090909093"
"354","6","880","1840","67.64183440262138","0.38181818181818183"
"359","6","910","320","115.41130222318982","0.5417582417582417"
"360","6","910","80","161.7819944272205","0.7351648351648352"
"357","6","910","420","101.3813195177645","0.5"
"354","6","880","1860","67.38817588606392","0.38181818181818183"
"358","6","910","380","99.07566232050695","0.5131868131868131"
"355","6","880","1460","71.70636381382641","0.39090909090909093"
"361","6","940","60","111.3231779382797","0.7372340425531915"
"356","6","880","760","83.07530691167688","0.45227272727272727"
"359","6","910","340","110.57977973798178","0.532967032967033"
"357","6","910","440","97.93018006463872","0.4945054945054945"
"355","6","880","1480","71.46359995611141","0.38977272727272727"
"354","6","880","1880","69.84193464052287","0.3806818181818182"
"360","6","910","100","134.62305516265906","0.689010989010989"
"358","6","910","400","98.60241646214844","0.5065934065934066"
"354","6","880","1900","69.8268164094679","0.3806818181818182"
"361","6","940","80","169.60339913877365","0.7223404255319149"
"356","6","880","780","79.23995089011663","0.44886363636363635"
"357","6","910","460","92.49277373660036","0.4912087912087912"
"359","6","910","360","96.48813521927782","0.5230769230769231"
"358","6","910","420","100.61553468028525","0.5032967032967033"
"355","6","880","1500","75.546576574122","0.38977272727272727"
"354","6","880","1920","68.90153481548357","0.3795454545454545"
"360","6","910","120","110.57950573524334","0.6604395604395604"
"357","6","910","480","95.22567367060755","0.489010989010989"
"361","6","940","100","131.89141634302914","0.6819148936170213"
"355","6","880","1520","72.08476480096431","0.38977272727272727"
"358","6","910","440","92.94288749494123","0.4967032967032967"
"354","6","880","1940","65.80080013335558","0.3784090909090909"
"359","6","910","380","95.08518070670421","0.5164835164835165"
"356","6","880","800","77.64189741261917","0.44772727272727275"
"354","6","880","1960","68.94086826347306","0.37727272727272726"
"357","6","910","500","95.52909651468073","0.4857142857142857"
"355","6","880","1540","70.08645016797304","0.3886363636363636"
"360","6","910","140","114.1818199434172","0.6428571428571429"
"359","6","910","400","102.83003513140933","0.510989010989011"
"356","6","880","820","82.01559571464934","0.4465909090909091"
"358","6","910","460","90.33100056742954","0.4912087912087912"
"361","6","940","120","114.47637158525183","0.6425531914893617"
"354","6","880","1980","69.38261214659109","0.37727272727272726"
"355","6","880","1560","69.60411127592286","0.38636363636363635"
"357","6","910","520","96.6737193183597","0.48021978021978023"
"358","6","910","480","96.25892429897596","0.4857142857142857"
"359","6","910","420","105.01763846192614","0.5065934065934066"
"354","6","880","2000","68.89841929415725","0.37613636363636366"
"360","6","910","160","136.16784433774347","0.6296703296703297"
"355","6","880","1580","70.11403215935017","0.38636363636363635"
"356","6","880","840","87.46220837328215","0.44431818181818183"
"357","6","910","540","91.60524878404034","0.47802197802197804"
"362","6","940","0","108.23049645390078","1"
"358","6","910","500","94.28778540411824","0.48021978021978023"
"355","6","880","1600","68.87194544948504","0.38522727272727275"
"361","6","940","140","122.03485763938006","0.6287234042553191"
"360","6","910","180","129.28412486582147","0.6197802197802198"
"359","6","910","440","95.66975549568149","0.5021978021978022"
"356","6","880","860","81.29956832188526","0.4420454545454545"
"357","6","910","560","90.70498169038306","0.4714285714285714"
"355","6","880","1620","70.02544767805222","0.3840909090909091"
"362","6","940","20","121.96929244034344","0.8095744680851064"
"358","6","910","520","95.55019834467892","0.48021978021978023"
"360","6","910","200","108.38042283740627","0.6065934065934065"
"359","6","910","460","94.38765822784808","0.4956043956043956"
"361","6","940","160","143.04367508437102","0.6106382978723405"
